,0
5797,284
5798,0
5799,0
5800,0
5801,302
5802,0
5803,0
5804,0
5805,198
5806,228
5807,200
5808,0
5809,0
5810,159
5811,291
5812,0
5813,98
5814,0
5815,292
5816,0
5817,0
5818,0
5819,269
5820,269
5821,187
5822,228
5823,230
5824,0
5825,0
5826,0
5827,0
5828,0
5829,222
5830,180
5831,0
5832,281
5833,-43
5834,0
5835,0
5836,0
5837,0
5838,246
5839,0
5840,0
5841,0
5842,0
5843,0
5844,0
5845,248
5846,270
5847,0
5848,302
5849,0
5850,0
5851,0
5852,0
5853,0
5854,0
5855,271
5856,235
5857,0
5858,191
5859,0
5860,0
5861,219
5862,0
5863,0
5864,0
5865,0
5866,211
5867,0
5868,138
5869,0
5870,291
5871,218
5872,0
5873,0
5874,246
5875,0
5876,0
5877,0
5878,0
5879,0
5880,34
5881,28
5882,0
5883,127
5884,0
5885,0
5886,0
5887,0
5888,158
5889,0
5890,0
5891,0
5892,0
5893,0
5894,0
5895,0
5896,0
5897,273
5898,0
5899,0
5900,0
5901,0
5902,0
5903,0
5904,0
5905,0
5906,0
5907,0
5908,226
5909,237
5910,0
5911,0
5912,0
5913,0
5914,0
5915,0
5916,0
5917,0
5918,80
5919,0
5920,211
5921,272
5922,0
5923,0
5924,283
5925,0
5926,199
5927,0
5928,223
5929,0
5930,0
5931,193
5932,0
5933,0
5934,0
5935,0
5936,267
5937,0
5938,0
5939,0
5940,0
5941,0
5942,0
5943,0
5944,0
5945,0
5946,228
5947,0
5948,0
5949,0
5950,0
5951,243
5952,0
5953,0
5954,245
5955,0
5956,221
5957,230
5958,271
5959,62
5960,291
5961,284
5962,0
5963,0
5964,228
5965,0
5966,0
5967,0
5968,267
5969,0
5970,204
5971,0
5972,218
5973,0
5974,0
5975,0
5976,0
5977,0
5978,208
5979,213
5980,0
5981,0
5982,273
5983,0
5984,244
5985,153
5986,0
5987,0
5988,290
5989,0
5990,0
5991,0
5992,0
5993,169
5994,0
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,215
6003,0
6004,0
6005,215
6006,0
6007,0
6008,0
6009,0
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,0
6017,211
6018,207
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,0
6029,0
6030,249
6031,0
6032,0
6033,0
6034,308
6035,276
6036,0
6037,0
6038,236
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,220
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,256
6055,0
6056,0
6057,0
6058,218
6059,0
6060,208
6061,0
6062,0
6063,0
6064,248
6065,0
6066,176
6067,0
6068,0
6069,233
6070,241
6071,0
6072,0
6073,0
6074,0
6075,0
6076,0
6077,266
6078,0
6079,0
6080,0
6081,296
6082,244
6083,0
6084,150
6085,288
6086,274
6087,0
6088,0
6089,0
6090,0
6091,0
6092,0
6093,0
6094,0
6095,193
6096,0
6097,0
6098,0
6099,0
6100,0
6101,191
6102,0
6103,0
6104,0
6105,0
6106,0
6107,0
6108,214
6109,0
6110,0
6111,0
6112,0
6113,0
6114,0
6115,0
6116,0
6117,108
6118,0
6119,0
6120,0
6121,209
6122,238
6123,0
6124,0
6125,0
6126,0
6127,228
6128,0
6129,0
6130,0
6131,0
6132,0
6133,0
6134,0
6135,0
6136,0
6137,0
6138,0
6139,0
6140,0
6141,285
6142,0
6143,0
6144,208
6145,0
6146,222
6147,0
6148,0
6149,272
6150,0
6151,0
6152,282
6153,0
6154,0
6155,0
6156,0
6157,0
6158,0
6159,240
6160,246
6161,0
6162,191
6163,0
6164,0
6165,0
6166,204
6167,0
6168,221
6169,0
6170,0
6171,0
6172,0
6173,200
6174,0
6175,253
6176,0
6177,0
6178,0
6179,233
6180,0
6181,0
6182,225
6183,0
6184,0
6185,0
6186,0
6187,0
6188,235
6189,0
6190,287
6191,235
6192,0
6193,0
6194,0
6195,0
6196,184
6197,202
6198,0
6199,0
6200,0
6201,0
6202,0
6203,108
6204,268
6205,0
6206,0
6207,89
6208,256
6209,0
6210,0
6211,269
6212,0
6213,0
6214,0
6215,256
6216,285
6217,233
6218,0
6219,236
6220,207
6221,0
6222,0
6223,198
6224,0
6225,0
6226,0
6227,0
6228,0
6229,0
6230,226
6231,0
6232,0
6233,0
6234,0
6235,237
6236,0
6237,0
6238,0
6239,255
6240,0
6241,0
6242,0
6243,0
6244,0
6245,256
6246,0
6247,0
6248,0
6249,199
6250,0
6251,0
6252,0
6253,0
6254,215
6255,0
6256,0
6257,306
6258,0
6259,0
6260,0
6261,153
6262,0
6263,0
6264,0
6265,254
6266,0
6267,0
6268,298
6269,0
6270,0
6271,264
6272,0
6273,264
6274,216
6275,0
6276,261
6277,0
6278,251
6279,0
6280,176
6281,234
6282,0
6283,0
6284,0
6285,0
6286,0
6287,0
6288,0
6289,0
6290,0
6291,0
6292,0
6293,0
6294,0
6295,0
6296,0
6297,0
6298,120
6299,0
6300,0
6301,0
6302,0
6303,0
6304,286
6305,0
6306,0
6307,0
6308,261
6309,0
6310,258
6311,0
6312,0
6313,0
6314,0
6315,0
6316,0
6317,0
6318,0
6319,0
6320,0
6321,0
6322,195
6323,0
6324,0
6325,199
6326,0
6327,87
6328,289
6329,0
6330,0
6331,0
6332,0
6333,275
6334,0
6335,0
6336,0
6337,0
6338,0
6339,0
6340,279
6341,0
6342,232
6343,0
6344,0
6345,0
6346,0
6347,0
6348,0
6349,0
6350,0
6351,0
6352,0
6353,0
6354,238
6355,0
6356,0
6357,0
6358,0
6359,0
6360,261
6361,0
6362,0
6363,0
6364,0
6365,0
6366,0
6367,0
6368,0
6369,0
6370,0
6371,129
6372,0
6373,224
6374,0
6375,0
6376,0
6377,0
6378,0
6379,0
6380,0
6381,0
6382,0
6383,0
6384,0
6385,0
6386,0
6387,0
6388,0
6389,0
6390,0
6391,0
6392,0
6393,0
6394,0
6395,0
6396,0
6397,204
6398,291
6399,0
6400,0
6401,0
6402,166
6403,0
6404,0
6405,0
6406,0
6407,203
6408,0
6409,0
6410,0
6411,0
6412,162
6413,0
6414,0
6415,0
6416,0
6417,0
6418,0
6419,0
6420,267
6421,0
6422,0
6423,0
6424,0
6425,0
6426,271
6427,222
6428,0
6429,-17
6430,0
6431,211
6432,225
6433,0
6434,0
6435,237
6436,0
6437,0
6438,0
6439,0
6440,303
6441,0
6442,0
6443,0
6444,0
6445,0
6446,0
6447,0
6448,0
6449,255
6450,0
6451,0
6452,0
6453,0
6454,0
6455,0
6456,0
6457,0
6458,190
6459,270
6460,0
6461,0
6462,0
6463,0
6464,0
6465,0
6466,0
6467,246
6468,0
6469,0
6470,286
6471,0
6472,225
6473,0
6474,0
6475,189
6476,204
6477,0
6478,0
6479,0
6480,0
6481,0
6482,220
6483,0
6484,0
6485,0
6486,0
6487,0
6488,0
6489,165
6490,0
6491,0
6492,0
6493,0
6494,247
6495,305
6496,0
6497,128
6498,240
6499,0
6500,223
6501,0
6502,0
6503,239
6504,0
6505,0
6506,0
6507,300
6508,0
6509,276
6510,0
6511,60
6512,0
6513,24
6514,0
6515,0
6516,0
6517,0
6518,253
6519,0
6520,0
6521,0
6522,0
6523,212
6524,287
6525,263
6526,0
6527,0
6528,0
6529,0
6530,196
6531,0
6532,0
6533,0
6534,184
6535,0
6536,0
6537,0
6538,0
6539,0
6540,0
6541,0
6542,35
6543,0
6544,0
6545,230
6546,0
6547,202
6548,0
6549,0
6550,262
6551,0
6552,0
6553,231
6554,0
6555,0
6556,0
6557,0
6558,189
6559,233
6560,199
6561,0
6562,0
6563,0
6564,0
6565,0
6566,0
6567,0
6568,0
6569,0
6570,0
6571,0
6572,0
6573,0
6574,0
6575,0
6576,0
6577,0
6578,0
6579,0
6580,220
6581,192
6582,0
6583,0
6584,0
6585,0
6586,0
6587,233
6588,0
6589,0
6590,127
6591,233
6592,0
6593,0
6594,255
6595,0
6596,0
6597,0
6598,0
6599,0
6600,214
6601,210
6602,186
6603,0
6604,0
6605,0
6606,0
6607,0
6608,236
6609,0
6610,0
6611,0
6612,0
6613,0
6614,0
6615,0
6616,0
6617,0
6618,0
6619,0
6620,0
6621,260
6622,85
6623,0
6624,0
6625,0
6626,287
6627,269
6628,0
6629,0
6630,245
6631,0
6632,0
6633,0
6634,208
6635,0
6636,0
6637,0
6638,0
6639,0
6640,0
6641,0
6642,0
6643,0
6644,0
6645,0
6646,0
6647,0
6648,284
6649,0
6650,0
6651,0
6652,0
6653,279
6654,187
6655,0
6656,0
6657,0
6658,138
6659,226
6660,0
6661,248
6662,300
6663,0
6664,174
6665,0
6666,0
6667,0
6668,0
6669,0
6670,0
6671,267
6672,0
6673,0
6674,0
6675,124
6676,0
6677,0
6678,0
6679,0
6680,0
6681,0
6682,0
6683,0
6684,228
6685,173
6686,0
6687,0
6688,0
6689,241
6690,244
6691,0
6692,0
6693,0
6694,0
6695,247
6696,0
6697,0
6698,0
6699,0
6700,94
6701,0
6702,0
6703,46
6704,0
6705,225
6706,275
6707,0
6708,0
6709,0
6710,0
6711,272
6712,234
6713,283
6714,0
6715,235
6716,0
6717,222
6718,0
6719,0
6720,230
6721,0
6722,0
6723,0
6724,0
6725,0
6726,0
6727,0
6728,0
6729,0
6730,210
6731,0
6732,250
6733,301
6734,0
6735,0
6736,195
6737,0
6738,44
6739,0
6740,0
6741,0
6742,0
6743,125
6744,63
6745,0
6746,169
6747,292
6748,0
6749,0
6750,0
6751,0
6752,0
6753,0
6754,0
6755,203
6756,0
6757,0
6758,0
6759,0
6760,0
6761,228
6762,190
6763,218
6764,0
6765,0
6766,0
6767,0
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,259
6775,0
6776,0
6777,0
6778,0
6779,0
6780,0
6781,0
6782,0
6783,0
6784,0
6785,279
6786,0
6787,0
6788,0
6789,0
6790,0
6791,187
6792,116
6793,0
6794,0
6795,170
6796,0
6797,249
6798,0
6799,0
6800,236
6801,0
6802,0
6803,0
6804,0
6805,0
6806,0
6807,0
6808,0
6809,0
6810,0
6811,227
6812,0
6813,0
6814,0
6815,260
6816,0
6817,294
6818,0
6819,0
6820,0
6821,0
6822,0
6823,0
6824,0
6825,147
6826,0
6827,0
6828,145
6829,0
6830,0
6831,0
6832,0
6833,0
6834,0
6835,0
6836,0
6837,0
6838,0
6839,218
6840,0
6841,229
6842,0
6843,127
6844,0
6845,275
6846,0
6847,299
6848,0
6849,0
6850,0
6851,0
6852,0
6853,0
6854,0
6855,0
6856,202
6857,0
6858,0
6859,274
6860,0
6861,128
6862,0
6863,149
6864,0
6865,0
6866,229
6867,0
6868,116
6869,0
6870,143
6871,0
6872,238
6873,0
6874,0
6875,264
6876,0
6877,235
6878,0
6879,0
6880,0
6881,0
6882,0
6883,0
6884,0
6885,0
6886,0
6887,233
6888,0
6889,0
6890,0
6891,0
6892,239
6893,0
6894,0
6895,0
6896,0
6897,195
6898,0
6899,0
6900,0
6901,0
6902,213
6903,293
6904,0
6905,0
6906,0
6907,0
6908,0
6909,0
6910,0
6911,0
6912,0
6913,295
6914,224
6915,0
6916,0
6917,0
6918,0
6919,0
6920,0
6921,0
6922,0
6923,243
6924,0
6925,0
6926,0
6927,0
6928,0
6929,0
6930,0
6931,0
6932,0
6933,0
6934,203
6935,0
6936,0
6937,226
6938,287
6939,0
6940,0
6941,0
6942,0
6943,0
6944,0
6945,0
6946,0
6947,0
6948,235
6949,203
6950,0
6951,0
6952,0
6953,0
6954,157
6955,0
6956,0
6957,0
6958,0
6959,291
6960,0
6961,0
6962,0
6963,0
6964,0
6965,0
6966,0
6967,0
6968,282
6969,0
6970,0
6971,0
6972,0
6973,0
6974,0
6975,0
6976,0
6977,0
6978,0
6979,0
6980,238
6981,241
6982,0
6983,0
6984,176
6985,0
6986,0
6987,265
6988,277
6989,0
6990,220
6991,0
6992,0
6993,0
6994,0
6995,0
6996,240
6997,0
6998,262
6999,0
7000,0
7001,238
7002,0
7003,229
7004,0
7005,0
7006,0
7007,0
7008,0
7009,123
7010,0
7011,0
7012,210
7013,0
7014,192
7015,0
7016,0
7017,276
7018,221
7019,103
7020,263
7021,0
7022,0
7023,241
7024,0
7025,0
7026,0
7027,0
7028,0
7029,0
7030,0
7031,150
7032,0
7033,0
7034,224
7035,236
7036,0
7037,0
7038,0
7039,0
7040,0
7041,0
7042,0
7043,0
7044,253
7045,0
7046,0
7047,0
7048,0
7049,0
7050,0
7051,0
7052,248
7053,0
7054,269
7055,0
7056,219
7057,263
7058,0
7059,0
7060,0
7061,257
7062,0
7063,147
7064,163
7065,0
7066,0
7067,0
7068,0
7069,0
7070,0
7071,0
7072,0
7073,0
7074,0
7075,0
7076,0
7077,214
7078,0
7079,267
7080,0
7081,258
7082,0
7083,0
7084,0
7085,0
7086,0
7087,0
7088,259
7089,0
7090,0
7091,0
7092,261
7093,271
7094,258
7095,261
7096,0
7097,0
7098,306
7099,277
7100,0
7101,0
7102,0
7103,0
7104,278
7105,0
7106,0
7107,0
7108,287
7109,153
7110,296
7111,0
7112,0
7113,0
7114,0
7115,288
7116,0
7117,0
7118,0
7119,0
7120,0
7121,0
7122,0
7123,283
7124,0
7125,0
7126,264
7127,0
7128,226
7129,0
7130,0
7131,0
7132,0
7133,0
7134,170
7135,0
7136,0
7137,0
7138,0
7139,0
7140,0
7141,196
7142,0
7143,0
7144,0
7145,0
7146,234
7147,0
7148,0
7149,0
7150,0
7151,0
7152,280
7153,0
7154,227
7155,0
7156,225
7157,294
7158,270
7159,0
7160,216
7161,0
7162,0
7163,0
7164,148
7165,0
7166,0
7167,0
7168,0
7169,0
7170,0
7171,225
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,254
7181,0
7182,275
7183,0
7184,127
7185,0
7186,186
7187,0
7188,0
7189,0
7190,0
7191,0
7192,0
7193,0
7194,0
7195,0
7196,0
7197,0
7198,0
7199,192
7200,0
7201,0
7202,0
7203,209
7204,0
7205,0
7206,0
7207,0
7208,240
7209,0
7210,0
7211,0
7212,230
7213,0
7214,269
7215,0
7216,0
7217,0
7218,271
7219,0
7220,290
7221,190
7222,0
7223,0
7224,0
7225,268
7226,0
7227,0
7228,46
7229,0
7230,0
7231,0
7232,0
7233,0
7234,0
7235,0
7236,0
7237,0
7238,0
7239,303
7240,235
7241,0
7242,239
7243,0
7244,0
7245,0
7246,0
7247,0
7248,0
7249,234
7250,205
7251,0
7252,0
7253,0
7254,0
7255,0
7256,0
7257,319
7258,0
7259,229
7260,0
7261,0
7262,0
7263,0
7264,0
7265,0
7266,243
7267,0
7268,0
7269,0
7270,0
7271,0
7272,0
7273,0
7274,0
7275,0
7276,0
7277,0
7278,230
7279,0
7280,0
7281,0
7282,0
7283,247
7284,0
7285,197
7286,0
7287,0
7288,0
7289,284
7290,0
7291,0
7292,0
7293,0
7294,0
7295,0
7296,136
7297,157
7298,0
7299,161
7300,0
7301,266
7302,0
7303,0
7304,237
7305,330
7306,0
7307,0
7308,0
7309,0
7310,285
7311,204
7312,213
7313,0
7314,0
7315,0
7316,0
7317,82
7318,211
7319,251
7320,268
7321,0
7322,0
7323,213
7324,0
7325,0
7326,0
7327,277
7328,0
7329,0
7330,0
7331,0
7332,0
7333,0
7334,0
7335,0
7336,258
7337,0
7338,0
7339,0
7340,0
7341,0
7342,0
7343,0
7344,0
7345,205
7346,248
7347,302
7348,0
7349,0
7350,0
7351,229
7352,0
7353,0
7354,0
7355,0
7356,0
7357,0
7358,0
7359,0
7360,0
7361,0
7362,0
7363,0
7364,0
7365,0
7366,280
7367,0
7368,0
7369,276
7370,0
7371,0
7372,0
7373,240
7374,0
7375,229
7376,220
7377,0
7378,0
7379,195
7380,0
7381,229
7382,125
7383,0
7384,0
7385,0
7386,242
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,0
7397,222
7398,0
7399,0
7400,0
7401,67
7402,0
7403,0
7404,0
7405,0
7406,0
7407,184
7408,0
7409,0
7410,250
7411,0
7412,0
7413,214
7414,0
7415,182
7416,0
7417,0
7418,0
7419,0
7420,0
7421,0
7422,218
7423,0
7424,0
7425,0
7426,0
7427,0
7428,0
7429,0
7430,0
7431,115
7432,0
7433,0
7434,0
7435,0
7436,251
7437,0
7438,0
7439,0
7440,0
7441,0
7442,0
7443,0
7444,0
7445,0
7446,0
7447,0
7448,0
7449,0
7450,0
7451,0
7452,0
7453,145
7454,0
7455,0
7456,0
7457,237
7458,0
7459,0
7460,0
7461,0
7462,-74
7463,-49
7464,0
7465,0
7466,0
7467,0
7468,0
7469,0
7470,283
7471,0
7472,0
7473,256
7474,0
7475,0
7476,280
7477,231
7478,0
7479,0
7480,219
7481,0
7482,0
7483,0
7484,0
7485,84
7486,0
7487,0
7488,0
7489,0
7490,0
7491,0
7492,0
7493,0
7494,288
7495,33
7496,0
7497,264
7498,276
7499,0
7500,0
7501,170
7502,0
7503,273
7504,0
7505,218
7506,0
7507,0
7508,246
7509,0
7510,0
7511,304
7512,0
7513,281
7514,0
7515,107
7516,0
7517,239
7518,0
7519,0
7520,0
7521,0
7522,0
7523,290
7524,301
7525,0
7526,0
7527,218
7528,0
7529,0
7530,0
7531,0
7532,262
7533,239
7534,0
7535,0
7536,96
7537,0
7538,0
7539,198
7540,290
7541,239
7542,0
7543,0
7544,0
7545,0
7546,0
7547,0
7548,0
7549,0
7550,0
7551,298
7552,225
7553,0
7554,0
7555,0
7556,0
7557,0
7558,224
7559,226
7560,0
7561,0
7562,226
7563,0
7564,0
7565,128
7566,0
7567,0
7568,0
7569,0
7570,237
7571,0
7572,0
7573,0
7574,0
7575,129
7576,0
7577,0
7578,287
7579,0
7580,0
7581,235
7582,286
7583,158
7584,0
7585,0
7586,0
7587,0
7588,0
7589,0
7590,118
7591,233
7592,0
7593,0
7594,257
7595,0
7596,0
7597,0
7598,0
7599,0
7600,216
7601,0
7602,195
7603,285
7604,0
7605,0
7606,223
7607,0
7608,0
7609,223
7610,0
7611,176
7612,0
7613,0
7614,269
7615,0
7616,0
7617,0
7618,211
7619,0
7620,286
7621,0
7622,0
7623,0
7624,235
7625,0
7626,226
7627,0
7628,0
7629,0
7630,0
7631,0
7632,0
7633,263
7634,0
7635,0
7636,0
7637,0
7638,273
7639,0
7640,235
7641,0
7642,0
7643,0
7644,250
7645,0
7646,0
7647,0
7648,0
7649,0
7650,195
7651,235
7652,151
7653,218
7654,0
7655,0
7656,102
7657,0
7658,0
7659,0
7660,0
7661,292
7662,0
7663,0
7664,229
7665,0
7666,0
7667,0
7668,190
7669,233
7670,0
7671,0
7672,0
7673,0
7674,0
7675,0
7676,0
7677,0
7678,0
7679,249
7680,0
7681,0
7682,273
7683,0
7684,0
7685,208
7686,0
7687,0
7688,0
7689,0
7690,0
7691,0
7692,118
7693,0
7694,0
7695,148
7696,0
7697,0
7698,272
7699,238
7700,0
7701,123
7702,0
7703,220
7704,0
7705,233
7706,0
7707,0
7708,239
7709,243
7710,0
7711,0
7712,0
7713,0
7714,0
7715,0
7716,0
7717,0
7718,272
7719,-1
7720,221
7721,219
7722,0
7723,0
7724,0
7725,0
7726,0
7727,0
7728,0
7729,0
7730,0
7731,297
7732,0
7733,234
7734,0
7735,0
7736,0
7737,226
7738,0
7739,0
7740,0
7741,0
7742,0
7743,302
7744,0
7745,0
7746,0
7747,0
7748,177
7749,242
7750,0
7751,0
7752,0
7753,0
7754,0
7755,270
7756,0
7757,0
7758,0
7759,0
7760,0
7761,0
7762,307
7763,0
7764,0
7765,41
7766,0
7767,0
7768,0
7769,0
7770,0
7771,0
7772,0
7773,0
7774,228
7775,0
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,0
7783,196
7784,0
7785,0
7786,0
7787,0
7788,0
7789,154
7790,0
7791,296
7792,0
7793,0
7794,223
7795,0
7796,257
7797,0
7798,0
7799,0
7800,219
7801,152
7802,0
7803,230
7804,0
7805,0
7806,0
7807,0
7808,0
7809,0
7810,0
7811,0
7812,0
7813,0
7814,0
7815,0
7816,0
7817,0
7818,0
7819,0
7820,0
7821,200
7822,225
7823,0
7824,0
7825,0
7826,0
7827,307
7828,0
7829,0
7830,0
7831,245
7832,224
7833,191
7834,276
7835,0
7836,263
7837,0
7838,0
7839,0
7840,90
7841,0
7842,0
7843,0
7844,0
7845,0
7846,0
7847,0
7848,0
7849,0
7850,0
7851,0
7852,0
7853,0
7854,286
7855,301
7856,0
7857,0
7858,193
7859,0
7860,0
7861,0
7862,246
7863,-43
7864,0
7865,0
7866,0
7867,0
7868,0
7869,0
7870,272
7871,258
7872,0
7873,0
7874,264
7875,0
7876,199
7877,0
7878,0
7879,0
7880,0
7881,0
7882,0
7883,0
7884,0
7885,63
7886,108
7887,0
7888,0
7889,205
7890,0
7891,0
7892,0
7893,0
7894,0
7895,0
7896,0
7897,142
7898,0
7899,0
7900,0
7901,0
7902,0
7903,0
7904,0
7905,0
7906,0
7907,268
7908,0
7909,0
7910,0
7911,0
7912,0
7913,0
7914,0
7915,0
7916,249
7917,0
7918,229
7919,104
7920,0
7921,272
7922,0
7923,0
7924,227
7925,0
7926,227
7927,0
7928,0
7929,269
7930,0
7931,0
7932,0
7933,0
7934,0
7935,240
7936,284
7937,0
7938,172
7939,0
7940,0
7941,244
7942,0
7943,0
7944,0
7945,0
7946,0
7947,222
7948,0
7949,0
7950,0
7951,0
7952,0
7953,0
7954,0
7955,0
7956,0
7957,0
7958,0
7959,0
7960,0
7961,0
7962,0
7963,213
7964,0
7965,0
7966,254
7967,0
7968,0
7969,0
7970,0
7971,0
7972,219
7973,0
7974,0
7975,0
7976,0
7977,181
7978,0
7979,0
7980,0
7981,190
7982,281
7983,0
7984,0
7985,0
7986,0
7987,0
7988,0
7989,275
7990,0
7991,252
7992,268
7993,0
7994,263
7995,0
7996,0
7997,0
7998,0
7999,267
8000,0
8001,0
8002,0
8003,0
8004,228
8005,0
8006,209
8007,0
8008,0
8009,252
8010,0
8011,0
8012,0
8013,0
8014,198
8015,0
8016,0
8017,0
8018,0
8019,248
8020,0
8021,0
8022,0
8023,0
8024,0
8025,0
8026,0
8027,0
8028,0
8029,268
8030,294
8031,0
8032,0
8033,0
8034,0
8035,132
8036,0
8037,0
8038,0
8039,0
8040,46
8041,268
8042,0
8043,0
8044,222
8045,0
8046,231
8047,0
8048,0
8049,0
8050,0
8051,0
8052,0
8053,0
8054,0
8055,0
8056,0
8057,281
8058,257
8059,0
8060,0
8061,0
8062,0
8063,0
8064,0
8065,300
8066,0
8067,219
8068,0
8069,0
8070,0
8071,0
8072,0
8073,0
8074,0
8075,308
8076,0
8077,46
8078,0
8079,0
8080,0
8081,0
8082,272
8083,0
8084,0
8085,171
8086,0
8087,0
8088,0
8089,0
8090,0
8091,0
8092,0
8093,0
8094,0
8095,306
8096,0
8097,0
8098,220
8099,0
8100,263
8101,244
8102,0
8103,284
8104,262
8105,0
8106,0
8107,0
8108,247
8109,0
8110,260
8111,0
8112,0
8113,0
8114,0
8115,0
8116,0
8117,0
8118,0
8119,182
8120,0
8121,0
8122,0
8123,0
8124,0
8125,0
8126,0
8127,0
8128,226
8129,0
8130,245
8131,0
8132,0
8133,0
8134,0
8135,0
8136,0
8137,190
8138,0
8139,234
8140,272
8141,0
8142,0
8143,0
8144,0
8145,0
8146,261
8147,0
8148,257
8149,0
8150,169
8151,0
8152,261
8153,169
8154,0
8155,0
8156,0
8157,0
8158,257
8159,0
8160,0
8161,0
8162,0
8163,0
8164,209
8165,0
8166,232
8167,177
8168,0
8169,0
8170,0
8171,0
8172,0
8173,0
8174,277
8175,0
8176,156
8177,0
8178,0
8179,231
8180,0
8181,250
8182,238
8183,159
8184,0
8185,0
8186,0
8187,0
8188,0
8189,0
8190,0
8191,0
8192,0
8193,0
8194,0
8195,0
8196,0
8197,0
8198,0
8199,0
8200,0
8201,0
8202,230
8203,0
8204,0
8205,0
8206,0
8207,218
8208,0
8209,0
8210,0
8211,0
8212,0
8213,0
8214,0
8215,293
8216,0
8217,0
8218,0
8219,0
8220,0
8221,54
8222,221
8223,0
8224,0
8225,0
8226,0
8227,0
8228,228
8229,236
8230,0
8231,0
8232,224
8233,241
8234,0
8235,0
8236,0
8237,0
8238,0
8239,0
8240,0
8241,0
8242,0
8243,285
8244,283
8245,199
8246,0
8247,226
8248,290
8249,289
8250,274
8251,0
8252,77
8253,0
8254,0
8255,199
8256,0
8257,0
8258,239
8259,0
8260,0
8261,0
8262,0
8263,0
8264,0
8265,218
8266,0
8267,0
8268,0
8269,276
8270,0
8271,0
8272,0
8273,0
8274,0
8275,0
8276,282
8277,0
8278,0
8279,0
8280,257
8281,289
8282,0
8283,0
8284,0
8285,0
8286,231
8287,0
8288,0
8289,0
8290,0
8291,0
8292,192
8293,0
8294,0
8295,0
8296,0
8297,0
8298,0
8299,0
8300,0
8301,257
8302,0
8303,203
8304,0
8305,0
8306,0
8307,0
8308,0
8309,0
8310,0
8311,0
8312,0
8313,0
8314,0
8315,0
8316,0
8317,0
8318,254
8319,255
8320,0
8321,0
8322,0
8323,0
8324,0
8325,0
8326,279
8327,0
8328,265
8329,282
8330,0
8331,216
8332,-83
8333,0
8334,0
8335,142
8336,0
8337,0
8338,0
8339,234
8340,0
8341,0
8342,0
8343,0
8344,0
8345,0
8346,209
8347,242
8348,0
8349,240
8350,180
8351,0
8352,0
8353,0
8354,0
8355,284
8356,0
8357,0
8358,0
8359,0
8360,0
8361,0
8362,178
8363,0
8364,212
8365,147
8366,0
8367,148
8368,0
8369,252
8370,0
8371,0
8372,0
8373,220
8374,0
8375,0
8376,248
8377,0
8378,218
8379,0
8380,230
8381,0
8382,296
8383,284
8384,249
8385,0
8386,0
8387,0
8388,0
8389,0
8390,0
8391,251
8392,0
8393,0
8394,165
8395,183
8396,276
8397,0
8398,0
8399,0
8400,0
8401,0
8402,0
8403,0
8404,0
8405,0
8406,0
8407,0
8408,0
8409,0
8410,0
8411,290
8412,234
8413,0
8414,0
8415,0
8416,302
8417,0
8418,124
8419,225
8420,232
8421,0
8422,0
8423,0
8424,234
8425,283
8426,0
8427,0
8428,0
8429,0
8430,0
8431,0
8432,0
8433,0
8434,212
8435,257
8436,0
8437,0
8438,0
8439,0
8440,0
8441,233
8442,0
8443,0
8444,0
8445,293
8446,0
8447,285
8448,0
8449,242
8450,0
8451,0
8452,0
8453,249
8454,0
8455,0
8456,151
8457,0
8458,0
8459,0
8460,167
8461,206
8462,175
8463,0
8464,0
8465,0
8466,0
8467,194
8468,0
8469,0
8470,0
8471,0
8472,0
8473,0
8474,0
8475,207
8476,0
8477,0
8478,0
8479,0
8480,260
8481,0
8482,0
8483,0
8484,0
8485,83
8486,212
8487,0
8488,0
8489,207
8490,278
8491,0
8492,0
8493,0
8494,0
8495,0
8496,0
8497,0
8498,0
8499,195
8500,0
8501,0
8502,0
8503,0
8504,0
8505,251
8506,0
8507,0
8508,0
8509,0
8510,0
8511,269
8512,0
8513,0
8514,0
8515,259
8516,220
8517,0
8518,0
8519,0
8520,0
8521,0
8522,290
8523,0
8524,0
8525,306
8526,0
8527,0
8528,212
8529,0
8530,0
8531,0
8532,-94
8533,0
8534,282
8535,241
8536,0
8537,0
8538,179
8539,253
8540,0
8541,0
8542,0
8543,0
8544,0
8545,0
8546,227
8547,0
8548,208
8549,0
8550,0
8551,0
8552,0
8553,0
8554,0
8555,0
8556,0
8557,0
8558,0
8559,0
8560,0
8561,0
8562,0
8563,220
8564,215
8565,0
8566,0
8567,0
8568,0
8569,0
8570,0
8571,0
8572,0
8573,0
8574,0
8575,0
8576,229
8577,0
8578,0
8579,0
8580,303
8581,0
8582,0
8583,0
8584,0
8585,255
8586,0
8587,0
8588,0
8589,0
8590,247
8591,0
8592,0
8593,0
